round,steps,coins_collected,bombs_dropped,crates_destroyed,killed_self,invalid_actions,kills,killed_by_opponent,total_reward,epsilon
1,5,0,1,4,1,0,0,0,-66.0,1.0
2,23,0,2,3,1,0,0,0,-166.0,1.0
3,7,0,1,5,1,0,0,0,-47.0,1.0
4,7,0,1,0,1,0,0,0,-69.0,1.0
5,8,0,1,3,1,0,0,0,-69.0,1.0
6,11,0,1,3,1,0,0,0,-99.0,1.0
7,5,0,1,4,1,0,0,0,-66.0,1.0
8,18,0,2,3,1,0,0,0,-97.0,1.0
9,7,0,1,3,1,0,0,0,-75.0,1.0
10,9,0,1,4,1,0,0,0,-88.0,1.0
11,15,0,1,2,1,0,0,0,-116.0,1.0
12,14,0,2,4,1,0,0,0,-101.0,1.0
13,13,0,1,3,1,0,0,0,-129.0,1.0
14,6,0,1,2,1,0,0,0,-42.0,1.0
15,7,0,1,5,1,0,0,0,-53.0,1.0
16,5,0,1,2,1,0,0,0,-72.0,1.0
17,24,0,3,3,1,0,0,0,-174.0,1.0
18,6,0,1,3,1,0,0,0,-67.0,1.0
19,8,0,1,2,1,0,0,0,-60.0,1.0
20,7,0,1,2,1,0,0,0,-66.0,1.0
21,7,0,1,6,1,0,0,0,-50.0,1.0
22,6,0,1,3,1,0,0,0,-77.0,1.0
23,7,0,1,2,1,0,0,0,-60.0,1.0
24,5,0,1,3,1,0,0,0,-69.0,1.0
25,7,0,1,3,1,0,0,0,-55.0,1.0
26,5,0,1,4,1,0,0,0,-66.0,1.0
27,17,1,2,3,1,0,0,0,-120.0,1.0
28,7,0,1,2,1,0,0,0,-53.0,1.0
29,6,0,1,2,1,0,0,0,-44.0,1.0
30,17,0,2,5,1,0,0,0,-108.0,1.0
31,7,0,1,4,1,0,0,0,-72.0,1.0
32,7,0,1,2,1,0,0,0,-84.0,1.0
33,7,0,1,2,1,0,0,0,-84.0,1.0
34,23,0,2,6,1,0,0,0,-142.0,1.0
35,5,0,1,3,1,0,0,0,-77.0,1.0
36,5,0,1,4,1,0,0,0,-66.0,1.0
37,14,0,2,5,1,0,0,0,-86.0,1.0
38,8,0,1,3,1,0,0,0,-73.0,1.0
39,5,0,1,1,1,0,0,0,-63.0,1.0
40,13,0,1,2,1,0,0,0,-116.0,1.0
41,7,0,1,2,1,0,0,0,-50.0,1.0
42,6,0,1,2,1,0,0,0,-80.0,1.0
43,38,0,3,5,1,0,0,0,-255.0,1.0
44,5,0,1,3,1,0,0,0,-69.0,1.0
45,7,0,1,2,1,0,0,0,-84.0,1.0
46,5,0,1,4,1,0,0,0,-66.0,1.0
47,7,0,1,3,1,0,0,0,-85.0,1.0
48,7,0,1,4,1,0,0,0,-78.0,1.0
49,9,0,1,4,1,0,0,0,-94.0,1.0
50,32,0,4,5,1,0,0,0,-201.0,1.0
51,25,0,2,6,1,0,0,0,-153.0,1.0
52,6,0,1,1,1,0,0,0,-51.0,1.0
53,17,0,1,0,1,0,0,0,-138.0,1.0
54,6,0,1,3,1,0,0,0,-77.0,1.0
55,5,0,1,2,1,0,0,0,-52.0,1.0
56,22,0,2,6,1,0,0,0,-103.0,1.0
57,13,0,2,5,1,0,0,0,-89.0,1.0
58,6,0,1,3,1,0,0,0,-77.0,1.0
59,5,0,1,2,1,0,0,0,-72.0,1.0
60,8,0,1,4,1,0,0,0,-80.0,1.0
61,31,0,3,6,1,0,0,0,-158.0,1.0
62,6,0,1,3,1,0,0,0,-41.0,1.0
63,6,0,1,2,1,0,0,0,-80.0,1.0
64,13,0,2,3,1,0,0,0,-83.0,1.0
65,16,0,1,2,1,0,0,0,-113.0,1.0
66,8,0,1,2,1,0,0,0,-51.0,1.0
67,6,0,1,3,1,0,0,0,-36.0,1.0
68,11,0,1,3,1,0,0,0,-79.0,1.0
69,9,0,1,6,1,0,0,0,-50.0,1.0
70,5,0,1,3,1,0,0,0,-59.0,1.0
71,11,0,1,3,1,0,0,0,-89.0,1.0
72,8,0,1,5,1,0,0,0,-55.0,1.0
73,10,0,1,3,1,0,0,0,-99.0,1.0
74,10,0,1,2,1,0,0,0,-80.0,1.0
75,7,0,1,4,1,0,0,0,-82.0,1.0
76,6,0,1,3,1,0,0,0,-57.0,1.0
77,18,0,2,3,1,0,0,0,-122.0,1.0
78,5,0,1,4,1,0,0,0,-66.0,1.0
79,6,0,1,2,1,0,0,0,-64.0,1.0
80,5,0,1,2,1,0,0,0,-80.0,1.0
81,6,0,1,3,1,0,0,0,-63.0,1.0
82,7,0,1,3,1,0,0,0,-81.0,1.0
83,15,0,2,4,1,0,0,0,-104.0,1.0
84,5,0,1,3,1,0,0,0,-69.0,1.0
85,7,0,1,3,1,0,0,0,-75.0,1.0
86,52,0,5,9,1,0,0,0,-245.0,1.0
87,8,0,1,3,1,0,0,0,-63.0,1.0
88,7,0,1,3,1,0,0,0,-47.0,1.0
89,6,0,1,2,1,0,0,0,-66.0,1.0
90,6,0,1,2,1,0,0,0,-42.0,1.0
91,11,0,1,0,1,0,0,0,-110.0,1.0
92,5,0,1,2,1,0,0,0,-72.0,1.0
93,6,0,1,1,1,0,0,0,-51.0,1.0
94,7,0,1,2,1,0,0,0,-68.0,1.0
95,7,0,1,2,1,0,0,0,-60.0,1.0
96,15,0,2,5,1,0,0,0,-88.0,1.0
97,5,0,1,1,1,0,0,0,-63.0,1.0
98,23,0,2,4,1,0,0,0,-127.0,1.0
99,6,0,1,4,1,0,0,0,-74.0,1.0
100,9,0,1,4,1,0,0,0,-84.0,1.0
101,9,0,1,3,1,0,0,0,-56.0,0.999
102,36,0,3,9,1,0,0,0,-150.0,0.998
103,19,0,1,3,1,0,0,0,-157.0,0.997
104,8,0,1,4,1,0,0,0,-66.0,0.996
105,5,0,1,3,1,0,0,0,-69.0,0.995
106,17,0,2,4,1,0,0,0,-102.0,0.994
107,5,0,1,2,1,0,0,0,-62.0,0.993
108,12,0,1,4,1,0,0,0,-108.0,0.992
109,6,0,1,4,1,0,0,0,-74.0,0.991
110,5,0,1,2,1,0,0,0,-42.0,0.99
111,5,0,1,3,1,0,0,0,-69.0,0.9891
112,6,0,1,4,1,0,0,0,-74.0,0.9881
113,5,0,1,4,1,0,0,0,-66.0,0.9871
114,14,0,1,3,1,0,0,0,-103.0,0.9861
115,10,0,1,3,1,0,0,0,-69.0,0.9851
116,24,0,2,8,1,0,0,0,-125.0,0.9841
117,17,0,2,5,1,0,0,0,-118.0,0.9831
118,5,0,1,3,1,0,0,0,-69.0,0.9822
119,27,0,3,9,1,0,0,0,-117.0,0.9812
120,22,0,1,4,1,0,0,0,-170.0,0.9802
121,15,0,2,2,1,0,0,0,-110.0,0.9792
122,5,0,1,3,1,0,0,0,-69.0,0.9782
123,9,0,1,3,1,0,0,0,-71.0,0.9773
124,13,0,1,1,1,0,0,0,-87.0,0.9763
125,6,0,1,2,1,0,0,0,-66.0,0.9753
126,5,0,1,1,1,0,0,0,-57.0,0.9743
127,5,0,1,2,1,0,0,0,-72.0,0.9733
128,11,0,1,3,1,0,0,0,-78.0,0.9724
129,14,0,2,4,1,0,0,0,-101.0,0.9714
130,8,0,1,2,1,0,0,0,-74.0,0.9704
131,5,0,1,3,1,0,0,0,-59.0,0.9695
132,10,0,1,3,1,0,0,0,-97.0,0.9685
133,11,0,1,3,1,0,0,0,-97.0,0.9675
134,5,0,1,4,1,0,0,0,-66.0,0.9666
135,12,0,1,2,1,0,0,0,-94.0,0.9656
136,6,0,1,3,1,0,0,0,-77.0,0.9646
137,22,0,3,8,1,0,0,0,-100.0,0.9637
138,15,0,2,5,1,0,0,0,-93.0,0.9627
139,6,0,1,3,1,0,0,0,-39.0,0.9617
140,7,0,1,3,1,0,0,0,-50.0,0.9608
141,10,0,1,3,1,0,0,0,-64.0,0.9598
142,12,0,1,0,1,0,0,0,-100.0,0.9588
143,5,0,1,3,1,0,0,0,-69.0,0.9579
144,7,0,1,3,1,0,0,0,-65.0,0.9569
145,5,0,1,2,1,0,0,0,-62.0,0.956
146,17,0,2,5,1,0,0,0,-105.0,0.955
147,6,0,1,2,1,0,0,0,-70.0,0.9541
148,7,0,1,3,1,0,0,0,-75.0,0.9531
149,9,0,1,3,1,0,0,0,-89.0,0.9522
150,5,0,1,4,1,0,0,0,-66.0,0.9512
151,19,0,2,4,1,0,0,0,-106.0,0.9503
152,5,0,1,3,1,0,0,0,-57.0,0.9493
153,9,0,1,3,1,0,0,0,-91.0,0.9484
154,29,1,3,11,1,0,0,0,-128.0,0.9474
155,6,0,1,3,1,0,0,0,-36.0,0.9465
156,9,0,1,2,1,0,0,0,-49.0,0.9455
157,6,0,1,2,1,0,0,0,-44.0,0.9446
158,5,0,1,2,1,0,0,0,-62.0,0.9436
159,9,0,1,3,1,0,0,0,-62.0,0.9427
160,21,0,2,4,1,0,0,0,-107.0,0.9417
161,6,0,1,3,1,0,0,0,-61.0,0.9408
162,8,0,1,3,1,0,0,0,-69.0,0.9399
163,13,0,1,4,1,0,0,0,-112.0,0.9389
164,11,0,1,2,1,0,0,0,-96.0,0.938
165,6,0,1,3,1,0,0,0,-79.0,0.937
166,7,0,1,2,1,0,0,0,-53.0,0.9361
167,5,0,1,3,1,0,0,0,-69.0,0.9352
168,7,0,1,3,1,0,0,0,-47.0,0.9342
169,8,0,1,3,1,0,0,0,-73.0,0.9333
170,7,0,1,3,1,0,0,0,-47.0,0.9324
171,22,0,2,3,1,0,0,0,-127.0,0.9314
172,7,0,1,2,1,0,0,0,-47.0,0.9305
173,8,0,1,4,1,0,0,0,-86.0,0.9296
174,21,0,2,4,1,0,0,0,-111.0,0.9286
175,5,0,1,3,1,0,0,0,-69.0,0.9277
176,11,0,1,4,1,0,0,0,-100.0,0.9268
177,11,0,1,1,1,0,0,0,-113.0,0.9259
178,7,0,1,3,1,0,0,0,-49.0,0.9249
179,7,0,1,2,1,0,0,0,-50.0,0.924
180,6,0,1,1,1,0,0,0,-51.0,0.9231
181,7,0,1,3,1,0,0,0,-65.0,0.9222
182,21,0,3,6,1,0,0,0,-97.0,0.9212
183,6,0,1,3,1,0,0,0,-61.0,0.9203
184,5,0,1,2,1,0,0,0,-72.0,0.9194
185,12,0,1,2,1,0,0,0,-84.0,0.9185
186,6,0,1,3,1,0,0,0,-39.0,0.9176
187,50,0,5,6,1,0,0,0,-322.0,0.9166
188,12,0,1,2,1,0,0,0,-110.0,0.9157
189,5,0,1,3,1,0,0,0,-69.0,0.9148
190,13,0,1,2,1,0,0,0,-118.0,0.9139
191,7,0,1,3,1,0,0,0,-55.0,0.913
192,5,0,1,3,1,0,0,0,-69.0,0.9121
193,8,0,1,2,1,0,0,0,-68.0,0.9112
194,8,0,1,4,1,0,0,0,-86.0,0.9102
195,10,0,1,3,1,0,0,0,-95.0,0.9093
196,10,0,1,4,1,0,0,0,-104.0,0.9084
197,13,0,2,6,1,0,0,0,-82.0,0.9075
198,7,0,1,3,1,0,0,0,-81.0,0.9066
199,5,0,1,3,1,0,0,0,-41.0,0.9057
200,12,0,1,3,1,0,0,0,-76.0,0.9048
201,5,0,1,4,1,0,0,0,-66.0,0.9039
202,32,0,3,6,1,0,0,0,-153.0,0.903
203,7,0,1,3,1,0,0,0,-49.0,0.9021
204,10,0,1,2,1,0,0,0,-86.0,0.9012
205,7,0,1,3,1,0,0,0,-47.0,0.9003
206,11,0,1,1,1,0,0,0,-101.0,0.8994
207,16,0,1,1,1,0,0,0,-104.0,0.8985
208,5,0,1,3,1,0,0,0,-69.0,0.8976
209,10,0,1,2,1,0,0,0,-82.0,0.8967
210,6,0,1,2,1,0,0,0,-39.0,0.8958
211,16,0,2,4,1,0,0,0,-102.0,0.8949
212,10,0,1,2,1,0,0,0,-72.0,0.894
213,14,0,1,1,1,0,0,0,-103.0,0.8931
214,8,0,1,3,1,0,0,0,-73.0,0.8922
215,5,0,1,3,1,0,0,0,-69.0,0.8913
216,18,0,2,4,1,0,0,0,-108.0,0.8904
217,6,0,1,2,1,0,0,0,-60.0,0.8895
218,5,0,1,3,1,0,0,0,-49.0,0.8886
219,5,0,1,2,1,0,0,0,-44.0,0.8878
220,6,0,1,3,1,0,0,0,-57.0,0.8869
221,16,0,2,7,1,0,0,0,-73.0,0.886
222,21,0,2,6,1,0,0,0,-114.0,0.8851
223,35,0,3,7,1,0,0,0,-197.0,0.8842
224,14,0,1,2,1,0,0,0,-90.0,0.8833
225,5,0,1,2,1,0,0,0,-72.0,0.8824
226,5,0,1,4,1,0,0,0,-66.0,0.8816
227,26,0,3,9,1,0,0,0,-115.0,0.8807
228,5,0,1,4,1,0,0,0,-66.0,0.8798
229,29,0,3,10,1,0,0,0,-114.0,0.8789
230,8,0,1,3,1,0,0,0,-48.0,0.878
231,7,0,1,1,1,0,0,0,-79.0,0.8772
232,8,0,1,3,1,0,0,0,-48.0,0.8763
233,5,0,1,2,1,0,0,0,-72.0,0.8754
234,6,0,1,3,1,0,0,0,-57.0,0.8745
235,11,0,1,2,1,0,0,0,-66.0,0.8737
236,10,0,1,2,1,0,0,0,-64.0,0.8728
237,10,0,1,4,1,0,0,0,-70.0,0.8719
238,9,0,1,3,1,0,0,0,-61.0,0.871
239,19,0,2,5,1,0,0,0,-98.0,0.8702
240,6,0,1,1,1,0,0,0,-59.0,0.8693
241,5,0,1,4,1,0,0,0,-66.0,0.8684
242,6,0,1,2,1,0,0,0,-60.0,0.8676
243,5,0,1,4,1,0,0,0,-66.0,0.8667
244,8,0,1,6,1,0,0,0,-62.0,0.8658
245,9,0,1,4,1,0,0,0,-92.0,0.865
246,6,0,1,2,1,0,0,0,-56.0,0.8641
247,6,0,1,2,1,0,0,0,-42.0,0.8632
248,8,0,1,2,1,0,0,0,-58.0,0.8624
249,11,0,1,2,1,0,0,0,-65.0,0.8615
250,10,0,1,2,1,0,0,0,-82.0,0.8606
251,5,0,1,3,1,0,0,0,-69.0,0.8598
252,6,0,1,3,1,0,0,0,-77.0,0.8589
253,6,0,1,1,1,0,0,0,-69.0,0.8581
254,6,0,1,4,1,0,0,0,-74.0,0.8572
255,6,0,1,4,1,0,0,0,-74.0,0.8563
256,5,0,1,3,1,0,0,0,-69.0,0.8555
257,7,0,1,3,1,0,0,0,-81.0,0.8546
258,16,1,2,1,1,0,0,0,-104.0,0.8538
259,5,0,1,1,1,0,0,0,-75.0,0.8529
260,6,0,1,3,1,0,0,0,-77.0,0.8521
261,8,0,1,2,1,0,0,0,-61.0,0.8512
262,9,0,1,2,1,0,0,0,-72.0,0.8504
263,5,0,1,3,1,0,0,0,-69.0,0.8495
264,9,0,1,5,1,0,0,0,-48.0,0.8487
265,22,0,3,9,1,0,0,0,-98.0,0.8478
266,7,0,1,2,1,0,0,0,-47.0,0.847
267,10,0,1,2,1,0,0,0,-70.0,0.8461
268,6,0,1,4,1,0,0,0,-74.0,0.8453
269,10,0,1,2,1,0,0,0,-67.0,0.8444
270,5,0,1,4,1,0,0,0,-66.0,0.8436
271,10,0,1,3,1,0,0,0,-69.0,0.8427
272,14,0,2,6,1,0,0,0,-59.0,0.8419
273,7,0,1,3,1,0,0,0,-50.0,0.8411
274,9,0,1,3,1,0,0,0,-81.0,0.8402
275,9,0,1,2,1,0,0,0,-78.0,0.8394
276,15,0,2,5,1,0,0,0,-73.0,0.8385
277,18,0,2,4,1,0,0,0,-93.0,0.8377
278,6,0,1,1,1,0,0,0,-42.0,0.8369
279,5,0,1,3,1,0,0,0,-69.0,0.836
280,12,0,1,4,1,0,0,0,-114.0,0.8352
281,25,0,3,9,1,0,0,0,-105.0,0.8344
282,27,0,3,7,1,0,0,0,-163.0,0.8335
283,37,1,3,14,1,0,0,0,-139.0,0.8327
284,20,0,2,2,1,0,0,0,-151.0,0.8319
285,7,0,1,3,1,0,0,0,-44.0,0.831
286,9,0,1,3,1,0,0,0,-52.0,0.8302
287,6,0,1,2,1,0,0,0,-39.0,0.8294
288,7,0,1,3,1,0,0,0,-57.0,0.8285
289,42,0,4,9,1,0,0,0,-225.0,0.8277
290,18,0,2,5,1,0,0,0,-105.0,0.8269
291,9,0,1,3,1,0,0,0,-60.0,0.8261
292,5,0,1,3,1,0,0,0,-69.0,0.8252
293,14,0,2,7,1,0,0,0,-65.0,0.8244
294,21,1,2,4,1,0,0,0,-105.0,0.8236
295,5,0,1,3,1,0,0,0,-49.0,0.8228
296,5,0,1,4,1,0,0,0,-66.0,0.8219
297,6,0,1,2,1,0,0,0,-42.0,0.8211
298,14,0,2,4,1,0,0,0,-69.0,0.8203
299,32,1,2,4,1,0,0,0,-170.0,0.8195
300,6,0,1,2,1,0,0,0,-42.0,0.8186
301,7,0,1,4,1,0,0,0,-78.0,0.8178
302,5,0,1,4,1,0,0,0,-66.0,0.817
303,7,0,1,2,1,0,0,0,-60.0,0.8162
304,5,0,1,4,1,0,0,0,-66.0,0.8154
305,13,0,1,3,1,0,0,0,-109.0,0.8146
306,9,0,1,2,1,0,0,0,-88.0,0.8137
307,6,0,1,3,1,0,0,0,-41.0,0.8129
308,11,0,1,1,1,0,0,0,-79.0,0.8121
309,9,0,1,4,1,0,0,0,-58.0,0.8113
310,37,1,3,7,1,0,0,0,-162.0,0.8105
311,5,0,1,3,1,0,0,0,-69.0,0.8097
312,5,0,1,3,1,0,0,0,-69.0,0.8089
313,7,0,1,2,1,0,0,0,-43.0,0.8081
314,14,0,2,5,1,0,0,0,-70.0,0.8073
315,5,0,1,3,1,0,0,0,-51.0,0.8065
316,8,0,1,2,1,0,0,0,-66.0,0.8056
317,7,0,1,2,1,0,0,0,-47.0,0.8048
318,51,0,3,11,1,0,0,0,-230.0,0.804
319,7,0,1,2,1,0,0,0,-47.0,0.8032
320,7,0,1,3,1,0,0,0,-75.0,0.8024
321,7,0,1,0,1,0,0,0,-84.0,0.8016
322,7,0,1,3,1,0,0,0,-63.0,0.8008
323,13,0,2,5,1,0,0,0,-89.0,0.8
324,11,0,1,4,1,0,0,0,-100.0,0.7992
325,9,0,1,3,1,0,0,0,-56.0,0.7984
326,5,0,1,3,1,0,0,0,-69.0,0.7976
327,21,0,3,10,1,0,0,0,-95.0,0.7968
328,17,0,2,7,1,0,0,0,-80.0,0.796
329,10,0,1,3,1,0,0,0,-85.0,0.7952
330,16,0,2,4,1,0,0,0,-99.0,0.7944
331,7,0,1,2,1,0,0,0,-47.0,0.7936
332,7,0,1,5,1,0,0,0,-53.0,0.7929
333,5,0,1,4,1,0,0,0,-66.0,0.7921
334,17,0,2,4,1,0,0,0,-105.0,0.7913
335,7,0,1,3,1,0,0,0,-47.0,0.7905
336,14,0,2,6,1,0,0,0,-57.0,0.7897
337,9,0,1,5,1,0,0,0,-57.0,0.7889
338,8,0,1,5,1,0,0,0,-37.0,0.7881
339,24,0,3,7,1,0,0,0,-118.0,0.7873
340,15,0,2,5,1,0,0,0,-96.0,0.7865
341,8,0,1,2,1,0,0,0,-54.0,0.7857
342,10,0,1,1,1,0,0,0,-65.0,0.785
343,5,0,1,2,1,0,0,0,-72.0,0.7842
344,8,0,1,3,1,0,0,0,-57.0,0.7834
345,8,0,1,3,1,0,0,0,-63.0,0.7826
346,8,0,1,3,1,0,0,0,-62.0,0.7818
347,8,0,1,3,1,0,0,0,-52.0,0.781
348,15,0,2,6,1,0,0,0,-75.0,0.7803
349,5,0,1,4,1,0,0,0,-66.0,0.7795
350,5,0,1,3,1,0,0,0,-69.0,0.7787
351,7,0,1,2,1,0,0,0,-52.0,0.7779
352,8,0,1,4,1,0,0,0,-86.0,0.7771
353,20,0,2,7,1,0,0,0,-86.0,0.7764
354,7,0,1,3,1,0,0,0,-75.0,0.7756
355,6,0,1,3,1,0,0,0,-57.0,0.7748
356,5,0,1,3,1,0,0,0,-69.0,0.774
357,6,0,1,4,1,0,0,0,-74.0,0.7733
358,5,0,1,4,1,0,0,0,-66.0,0.7725
359,33,0,4,14,1,0,0,0,-111.0,0.7717
360,6,0,1,3,1,0,0,0,-57.0,0.771
361,5,0,1,4,1,0,0,0,-66.0,0.7702
362,30,0,3,8,1,0,0,0,-152.0,0.7694
363,5,0,1,1,1,0,0,0,-65.0,0.7686
364,18,0,2,4,1,0,0,0,-110.0,0.7679
365,5,0,1,2,1,0,0,0,-62.0,0.7671
366,14,0,2,6,1,0,0,0,-78.0,0.7663
367,19,0,2,5,1,0,0,0,-105.0,0.7656
368,15,0,1,3,1,0,0,0,-76.0,0.7648
369,13,0,1,1,1,0,0,0,-86.0,0.764
370,10,0,1,3,1,0,0,0,-71.0,0.7633
371,5,0,1,4,1,0,0,0,-66.0,0.7625
372,10,0,1,2,1,0,0,0,-67.0,0.7618
373,12,0,1,2,1,0,0,0,-86.0,0.761
374,5,0,1,2,1,0,0,0,-62.0,0.7602
375,14,0,2,4,1,0,0,0,-88.0,0.7595
376,7,0,1,3,1,0,0,0,-65.0,0.7587
377,6,0,1,3,1,0,0,0,-77.0,0.7579
378,7,0,1,2,1,0,0,0,-47.0,0.7572
379,24,0,3,7,1,0,0,0,-114.0,0.7564
380,7,0,1,2,1,0,0,0,-43.0,0.7557
381,9,0,1,3,1,0,0,0,-62.0,0.7549
382,5,0,1,3,1,0,0,0,-69.0,0.7542
383,10,0,1,3,1,0,0,0,-74.0,0.7534
384,5,0,1,4,1,0,0,0,-66.0,0.7527
385,7,0,1,3,1,0,0,0,-44.0,0.7519
386,8,0,1,3,1,0,0,0,-75.0,0.7512
387,7,0,1,3,1,0,0,0,-44.0,0.7504
388,13,0,1,3,1,0,0,0,-99.0,0.7497
389,7,0,1,3,1,0,0,0,-47.0,0.7489
390,6,0,1,3,1,0,0,0,-61.0,0.7482
391,12,0,1,2,1,0,0,0,-84.0,0.7474
392,25,0,3,9,1,0,0,0,-131.0,0.7467
393,16,0,2,6,1,0,0,0,-81.0,0.7459
394,17,0,2,5,1,0,0,0,-85.0,0.7452
395,8,0,1,4,1,0,0,0,-80.0,0.7444
396,5,0,1,4,1,0,0,0,-66.0,0.7437
397,13,0,2,5,1,0,0,0,-78.0,0.7429
398,7,0,1,3,1,0,0,0,-47.0,0.7422
399,6,0,1,1,1,0,0,0,-69.0,0.7414
400,7,0,1,2,1,0,0,0,-52.0,0.7407
401,6,0,1,3,1,0,0,0,-36.0,0.74
402,5,0,1,3,1,0,0,0,-61.0,0.7392
403,9,0,1,1,1,0,0,0,-62.0,0.7385
404,10,0,1,3,1,0,0,0,-67.0,0.7377
405,5,0,1,4,1,0,0,0,-66.0,0.737
406,6,0,1,3,1,0,0,0,-57.0,0.7363
407,6,0,1,3,1,0,0,0,-57.0,0.7355
408,7,0,1,2,1,0,0,0,-84.0,0.7348
409,9,0,1,2,1,0,0,0,-66.0,0.7341
410,5,0,1,4,1,0,0,0,-66.0,0.7333
411,6,0,1,3,1,0,0,0,-57.0,0.7326
412,6,0,1,2,1,0,0,0,-60.0,0.7319
413,13,0,2,8,1,0,0,0,-70.0,0.7311
414,7,0,1,2,1,0,0,0,-76.0,0.7304
415,14,0,2,5,1,0,0,0,-100.0,0.7297
416,25,0,3,7,1,0,0,0,-138.0,0.7289
417,30,0,3,8,1,0,0,0,-160.0,0.7282
418,7,0,1,2,1,0,0,0,-68.0,0.7275
419,10,0,1,3,1,0,0,0,-87.0,0.7268
420,9,0,1,1,1,0,0,0,-65.0,0.726
421,19,0,1,3,1,0,0,0,-107.0,0.7253
422,5,0,1,3,1,0,0,0,-69.0,0.7246
423,15,0,2,8,1,0,0,0,-71.0,0.7239
424,24,0,3,7,1,0,0,0,-134.0,0.7231
425,6,0,1,1,1,0,0,0,-45.0,0.7224
426,30,1,3,8,1,0,0,0,-144.0,0.7217
427,14,1,2,2,1,0,0,0,-74.0,0.721
428,41,1,4,13,1,0,0,0,-132.0,0.7202
429,17,0,2,7,1,0,0,0,-92.0,0.7195
430,5,0,1,3,1,0,0,0,-69.0,0.7188
431,5,0,1,4,1,0,0,0,-66.0,0.7181
432,23,0,2,4,1,0,0,0,-144.0,0.7174
433,5,0,1,4,1,0,0,0,-66.0,0.7167
434,12,0,1,6,1,0,0,0,-78.0,0.7159
435,5,0,1,3,1,0,0,0,-69.0,0.7152
436,5,0,1,4,1,0,0,0,-66.0,0.7145
437,14,0,2,6,1,0,0,0,-95.0,0.7138
438,5,0,1,3,1,0,0,0,-69.0,0.7131
439,8,0,1,3,1,0,0,0,-55.0,0.7124
440,7,0,1,3,1,0,0,0,-47.0,0.7116
441,22,0,2,8,1,0,0,0,-126.0,0.7109
442,8,0,1,2,1,0,0,0,-41.0,0.7102
443,9,0,1,3,1,0,0,0,-60.0,0.7095
444,10,0,1,5,1,0,0,0,-61.0,0.7088
445,7,0,1,2,1,0,0,0,-68.0,0.7081
446,7,0,1,1,1,0,0,0,-69.0,0.7074
447,6,0,1,3,1,0,0,0,-77.0,0.7067
448,7,0,1,2,1,0,0,0,-47.0,0.706
449,18,0,2,4,1,0,0,0,-69.0,0.7053
450,13,0,1,3,1,0,0,0,-69.0,0.7046
451,7,0,1,3,1,0,0,0,-81.0,0.7039
452,7,0,1,3,1,0,0,0,-50.0,0.7032
453,6,0,1,4,1,0,0,0,-74.0,0.7025
454,5,0,1,4,1,0,0,0,-66.0,0.7018
455,36,0,4,8,1,0,0,0,-141.0,0.701
456,7,0,1,4,1,0,0,0,-72.0,0.7003
457,10,0,1,5,1,0,0,0,-69.0,0.6996
458,8,0,1,2,1,0,0,0,-72.0,0.6989
459,7,0,1,4,1,0,0,0,-56.0,0.6982
460,5,0,1,3,1,0,0,0,-61.0,0.6976
461,20,1,2,7,1,0,0,0,-86.0,0.6969
462,5,0,1,4,1,0,0,0,-66.0,0.6962
463,6,0,1,3,1,0,0,0,-61.0,0.6955
464,15,0,2,7,1,0,0,0,-85.0,0.6948
465,23,0,3,12,1,0,0,0,-76.0,0.6941
466,6,0,1,3,1,0,0,0,-61.0,0.6934
467,43,2,4,9,1,0,0,0,-155.0,0.6927
468,6,0,1,2,1,0,0,0,-39.0,0.692
469,13,0,1,1,1,0,0,0,-87.0,0.6913
470,6,0,1,4,1,0,0,0,-74.0,0.6906
471,7,0,1,3,1,0,0,0,-44.0,0.6899
472,7,0,1,3,1,0,0,0,-54.0,0.6892
473,12,0,1,6,1,0,0,0,-82.0,0.6885
474,6,0,1,2,1,0,0,0,-60.0,0.6878
475,5,0,1,3,1,0,0,0,-69.0,0.6872
476,6,0,1,2,1,0,0,0,-60.0,0.6865
477,28,0,3,7,1,0,0,0,-145.0,0.6858
478,20,0,2,5,1,0,0,0,-114.0,0.6851
479,7,0,1,3,1,0,0,0,-47.0,0.6844
480,6,0,1,3,1,0,0,0,-77.0,0.6837
481,6,0,1,2,1,0,0,0,-80.0,0.683
482,5,0,1,3,1,0,0,0,-69.0,0.6824
483,6,0,1,3,1,0,0,0,-57.0,0.6817
484,17,1,2,3,1,0,0,0,-83.0,0.681
485,18,0,2,7,1,0,0,0,-82.0,0.6803
486,10,0,1,2,1,0,0,0,-72.0,0.6796
487,34,0,3,7,1,0,0,0,-166.0,0.679
488,5,0,1,3,1,0,0,0,-69.0,0.6783
489,16,0,2,8,1,0,0,0,-75.0,0.6776
490,6,0,1,3,1,0,0,0,-77.0,0.6769
491,28,1,3,6,1,0,0,0,-105.0,0.6762
492,7,0,1,2,1,0,0,0,-68.0,0.6756
493,7,0,1,4,1,0,0,0,-72.0,0.6749
494,9,0,1,3,1,0,0,0,-61.0,0.6742
495,6,0,1,2,1,0,0,0,-42.0,0.6735
496,20,0,2,4,1,0,0,0,-116.0,0.6729
497,74,1,7,12,0,0,0,1,-247.0,0.6722
498,5,0,1,4,1,0,0,0,-66.0,0.6715
499,17,1,2,2,1,0,0,0,-90.0,0.6709
500,11,0,1,4,1,0,0,0,-86.0,0.6702
501,5,0,1,4,1,0,0,0,-66.0,0.6695
502,6,0,1,3,1,0,0,0,-61.0,0.6688
503,5,0,1,3,1,0,0,0,-69.0,0.6682
